1423260085836,50.0,1.0,
1423260090835,50.0,1.0,
1423260095837,50.0,1.0,
1423260100837,1.0,
1423260105838,29.9,1.0,13.0,82.0,133.0,
1423260110838,29.9,1.0,13.0,82.0,133.0,
1423260115838,29.9,1.0,13.0,82.0,133.0,
1423260120838,29.9,1.0,13.0,82.0,133.0,
1423260125839,29.9,1.0,13.0,82.0,133.0,
1423260130839,29.9,1.0,13.0,82.0,133.0,
1423260135839,29.9,1.0,13.0,82.0,133.0,
1423260140840,29.9,1.0,13.0,82.0,133.0,
1423260145840,29.9,1.0,13.0,82.0,133.0,
1423260150838,29.9,1.0,13.0,82.0,133.0,
1423260155840,29.9,1.0,13.0,82.0,133.0,
1423260160841,29.9,1.0,13.0,82.0,133.0,
1423260165839,29.9,1.0,13.0,82.0,133.0,
1423260170840,29.9,1.0,13.0,82.0,133.0,
1423260175840,29.9,1.0,13.0,82.0,133.0,
1423260180840,29.9,1.0,13.0,82.0,133.0,
1423260185840,29.9,1.0,13.0,82.0,133.0,
1423260190842,29.9,1.0,13.0,82.0,133.0,
1423260195843,29.9,1.0,13.0,82.0,133.0,
1423260200843,29.9,1.0,13.0,82.0,133.0,
1423260205843,29.9,1.0,13.0,82.0,133.0,
1423260210849,29.9,1.0,13.0,82.0,133.0,
1423260215857,29.9,1.0,13.0,82.0,133.0,
1423260220871,29.9,1.0,13.0,82.0,133.0,
1423260225866,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260230866,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260235875,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260240875,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260245883,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260250887,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260255907,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260260895,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260265898,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260270911,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260275901,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260280906,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260285913,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260290921,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260295929,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260300937,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260305939,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260310944,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260315952,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260320960,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260325969,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260330973,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260335977,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260340978,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260345978,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260350979,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260355990,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260360996,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260365997,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260371001,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260376002,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260381010,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
1423260386015,29.9,1.0,13.0,82.0,133.0,EventProcessingUnit,ScaleOut,
