1423483414076,94.7,23.0,1.0,EventProcessingUnit,ScaleOut,
1423483419077,94.2,57.0,1.0,EventProcessingUnit,ScaleOut,
1423483424077,94.2,54.0,1.0,EventProcessingUnit,ScaleOut,
1423483429077,95.2,28.0,1.0,EventProcessingUnit,ScaleOut,
1423483434078,95.2,82.0,1.0,EventProcessingUnit,ScaleOut,
1423483439077,94.7,15.0,1.0,EventProcessingUnit,ScaleOut,
1423483444078,94.7,63.0,1.0,EventProcessingUnit,ScaleOut,
1423483449083,95.6,47.0,1.0,EventProcessingUnit,ScaleOut,
1423483454102,95.6,33.0,1.0,EventProcessingUnit,ScaleOut,
1423483459097,88.0,77.0,1.0,EventProcessingUnit,ScaleOut,
1423483464099,88.0,12.0,1.0,EventProcessingUnit,ScaleOut,
1423483469097,94.7,70.0,1.0,EventProcessingUnit,ScaleOut,
1423483474098,94.7,40.0,1.0,EventProcessingUnit,ScaleOut,
1423483479104,94.3,40.0,1.0,EventProcessingUnit,ScaleOut,
1423483484103,94.3,69.0,1.0,EventProcessingUnit,ScaleOut,
1423483489103,94.6,13.0,1.0,EventProcessingUnit,ScaleOut,
1423483494104,94.6,75.0,1.0,EventProcessingUnit,ScaleOut,
1423483499104,95.2,34.0,1.0,EventProcessingUnit,ScaleOut,
1423483504108,95.2,46.0,1.0,EventProcessingUnit,ScaleOut,
1423483509107,95.9,63.0,1.0,EventProcessingUnit,ScaleOut,
1423483514124,95.9,18.0,1.0,EventProcessingUnit,ScaleOut,
1423483519123,90.9,83.0,1.0,EventProcessingUnit,ScaleOut,
1423483524118,90.9,27.0,1.0,EventProcessingUnit,ScaleOut,
1423483529118,95.3,53.0,1.0,EventProcessingUnit,ScaleOut,
1423483534121,95.3,56.0,1.0,EventProcessingUnit,ScaleOut,
1423483539121,94.9,22.0,1.0,EventProcessingUnit,ScaleOut,
1423483544121,94.9,84.0,1.0,EventProcessingUnit,ScaleOut,
1423483549119,91.0,21.0,1.0,EventProcessingUnit,ScaleOut,
1423483554169,91.0,61.0,1.0,EventProcessingUnit,ScaleOut,
1423483559138,95.4,48.0,1.0,EventProcessingUnit,ScaleOut,
1423483564174,95.4,33.0,1.0,EventProcessingUnit,ScaleOut,
1423483569151,95.4,76.0,1.0,EventProcessingUnit,ScaleOut,
1423483574152,95.4,14.0,1.0,EventProcessingUnit,ScaleOut,
1423483579155,95.0,65.0,1.0,EventProcessingUnit,ScaleOut,
1423483584151,95.0,42.0,1.0,EventProcessingUnit,ScaleOut,
1423483589152,95.1,43.0,1.0,EventProcessingUnit,ScaleOut,
1423483594153,95.1,66.0,1.0,EventProcessingUnit,ScaleOut,
1423483599154,95.1,18.0,1.0,EventProcessingUnit,ScaleOut,
1423483604161,95.1,80.0,1.0,EventProcessingUnit,ScaleOut,
1423483609160,94.7,30.0,1.0,EventProcessingUnit,ScaleOut,
1423483614165,94.7,50.0,1.0,EventProcessingUnit,ScaleOut,
1423483619164,95.8,59.0,1.0,EventProcessingUnit,ScaleOut,
1423483624166,95.8,21.0,1.0,EventProcessingUnit,ScaleOut,
1423483629166,95.7,83.0,1.0,EventProcessingUnit,ScaleOut,
1423483634167,95.7,21.0,1.0,EventProcessingUnit,ScaleOut,
1423483639166,94.1,62.0,1.0,EventProcessingUnit,ScaleOut,
1423483644167,94.1,48.0,1.0,EventProcessingUnit,ScaleOut,
1423483649283,94.5,33.0,1.0,EventProcessingUnit,ScaleOut,
1423483654167,94.5,29.0,1.0,EventProcessingUnit,ScaleOut,
1423483659169,94.3,15.0,1.0,EventProcessingUnit,ScaleOut,
1423483664168,94.3,70.0,1.0,EventProcessingUnit,ScaleOut,
1423483669167,94.1,39.0,1.0,EventProcessingUnit,ScaleOut,
1423483674167,94.1,43.0,1.0,EventProcessingUnit,ScaleOut,
1423483679169,94.9,66.0,1.0,EventProcessingUnit,ScaleOut,
1423483684173,94.9,17.0,1.0,EventProcessingUnit,ScaleOut,
1423483689168,94.9,80.0,1.0,EventProcessingUnit,ScaleOut,
1423483694169,94.9,29.0,1.0,EventProcessingUnit,ScaleOut,
1423483699169,93.1,51.0,1.0,EventProcessingUnit,ScaleOut,
1423483704172,93.1,56.0,1.0,EventProcessingUnit,ScaleOut,
1423483709217,94.9,25.0,1.0,EventProcessingUnit,ScaleOut,
1423483714197,94.9,82.0,1.0,
1423483719194,95.1,20.0,1.0,
1423483724194,95.1,62.0,1.0,
1423483729198,93.0,46.0,1.0,
1423483734198,93.0,36.0,1.0,
1423483739242,95.5,73.0,1.0,
1423483744247,95.5,15.0,1.0,
1423483749226,96.2,71.0,1.0,
1423483754682,96.2,37.0,1.0,
1423483759671,96.2,65.0,1.0,
1423483764672,95.7,17.0,1.0,
1423483769672,95.7,80.0,1.0,
1423483774672,95.5,29.0,1.0,
1423483779674,95.5,51.0,1.0,
1423483784674,94.0,57.0,1.0,
1423483789674,94.0,22.0,1.0,
1423483794674,95.5,82.0,1.0,
1423483799676,95.5,21.0,1.0,
1423483804676,95.0,0.0,1.0,
1423483806986,95.0,0.0,1.0,
1423483811983,95.0,0.0,1.0,
1423483816983,98.8,0.0,1.0,
1423483821984,98.8,0.0,1.0,
1423483826983,98.6,0.0,1.0,
1423483831984,98.6,0.0,1.0,
1423483836986,98.8,0.0,1.0,
1423483841988,98.8,0.0,1.0,
1423483846985,99.2,0.0,1.0,
1423483851988,99.2,0.0,1.0,
1423483856990,95.2,0.0,1.0,
1423483861988,95.2,0.0,1.0,
1423483866986,98.6,0.0,1.0,
1423483871994,98.6,0.0,1.0,
1423483876988,99.3,0.0,1.0,
1423483881988,99.3,0.0,1.0,
1423483886990,97.6,0.0,1.0,
1423483891993,97.6,0.0,1.0,
1423483896992,98.4,0.0,1.0,
1423483901992,98.4,0.0,1.0,
1423483906994,98.7,0.0,1.0,
1423483911993,98.7,0.0,1.0,
1423483916995,98.6,0.0,1.0,
1423483921994,98.6,0.0,1.0,
1423483926992,99.1,0.0,1.0,
1423483931992,99.1,0.0,1.0,
1423483936994,99.3,0.0,1.0,
1423483941994,99.3,0.0,1.0,
1423483946995,98.6,0.0,1.0,
1423483951993,98.6,0.0,1.0,
1423483956997,99.2,0.0,1.0,
1423483961994,99.2,0.0,1.0,
1423483966997,99.2,0.0,1.0,
1423483971994,99.2,0.0,1.0,
1423483976998,98.6,0.0,1.0,
1423483981995,98.6,0.0,1.0,
1423483986995,98.8,0.0,1.0,
1423483991998,98.8,0.0,1.0,
1423483997002,98.9,0.0,1.0,
1423484001998,98.9,0.0,1.0,
1423484006996,96.3,0.0,1.0,
1423484011999,96.3,0.0,1.0,
1423484016999,99.1,0.0,1.0,
1423484021999,99.1,0.0,1.0,
1423484027000,99.1,0.0,1.0,
1423484031999,99.1,0.0,1.0,
1423484037000,98.6,0.0,1.0,
1423484041999,98.6,0.0,1.0,
1423484046999,98.6,0.0,1.0,
1423484052000,98.6,0.0,1.0,
1423484057001,99.1,0.0,1.0,
1423484062002,99.1,0.0,1.0,
1423484067003,98.6,0.0,1.0,
1423484072003,98.6,0.0,1.0,
1423484077000,98.8,0.0,1.0,
1423484082001,98.8,0.0,1.0,EventProcessingUnit,ScaleIn,
1423484087001,98.1,0.0,1.0,EventProcessingUnit,ScaleIn,
1423484092002,98.1,0.0,1.0,EventProcessingUnit,ScaleIn,
1423484097004,98.5,0.0,1.0,EventProcessingUnit,ScaleIn,
1423484102003,98.5,0.0,1.0,EventProcessingUnit,ScaleIn,
1423484107002,98.8,0.0,1.0,EventProcessingUnit,ScaleIn,
1423484112003,98.8,0.0,1.0,
1423484117003,98.9,0.0,1.0,
1423484122005,98.9,0.0,1.0,
1423484127006,98.1,0.0,1.0,
1423484132006,98.1,0.0,1.0,
1423484137007,99.0,0.0,1.0,
1423484142006,99.0,0.0,1.0,
1423484147006,98.5,0.0,1.0,
1423484152005,98.5,0.0,1.0,
1423484157005,98.8,0.0,1.0,
1423484162005,98.8,0.0,1.0,
1423484167008,98.8,0.0,1.0,
1423484172009,98.8,0.0,1.0,
1423484177006,98.7,0.0,1.0,
1423484182007,98.7,0.0,1.0,
1423484187008,98.9,0.0,1.0,
1423484192008,98.9,0.0,1.0,
1423484197007,99.1,0.0,1.0,
1423484202010,99.1,0.0,1.0,
1423484207010,99.0,0.0,1.0,
1423484212010,99.0,0.0,1.0,
1423484217010,98.9,0.0,1.0,
1423484222012,98.9,0.0,1.0,
1423484227011,97.3,0.0,1.0,
1423484232011,97.3,0.0,1.0,
1423484237012,98.7,0.0,1.0,
1423484242012,98.7,0.0,1.0,
1423484247012,98.3,0.0,1.0,
1423484252013,98.3,0.0,1.0,
1423484257019,99.2,0.0,1.0,
1423484262013,99.2,0.0,1.0,
1423484267014,93.4,0.0,1.0,
1423484272016,93.4,0.0,1.0,
1423484277014,98.9,0.0,1.0,
1423484282013,98.9,0.0,1.0,
1423484287014,98.2,0.0,1.0,
1423484292017,98.2,0.0,1.0,
1423484297014,98.2,0.0,1.0,
1423484302014,98.2,0.0,1.0,
1423484307020,98.9,0.0,1.0,
1423484312020,98.9,0.0,1.0,
1423484317015,99.2,0.0,1.0,
1423484322024,99.2,0.0,1.0,
1423484327017,98.6,0.0,1.0,
1423484332018,98.6,0.0,1.0,
1423484337016,98.1,0.0,1.0,
1423484342019,98.1,0.0,1.0,
1423484347019,99.3,0.0,1.0,
1423484352019,99.3,40.0,1.0,
1423484357021,95.2,122.0,1.0,
1423484362020,95.2,48.0,1.0,
1423484367020,91.3,48.0,1.0,
1423484372019,91.3,132.0,1.0,
1423484377019,91.1,54.0,1.0,
1423484382020,91.1,126.0,1.0,
1423484387021,91.2,82.0,1.0,
1423484392020,91.2,89.0,1.0,
1423484397021,91.9,125.0,1.0,
1423484402023,91.9,54.0,1.0,
1423484407022,91.8,132.0,1.0,
1423484412023,91.8,76.0,1.0,
1423484417038,89.4,94.0,1.0,
1423484422023,89.4,116.0,1.0,
1423484427022,91.2,60.0,1.0,
1423484432023,91.2,135.0,1.0,
1423484437110,87.4,69.0,1.0,
1423484442075,87.4,99.0,1.0,
1423484447100,90.4,111.0,1.0,
1423484452103,90.4,63.0,1.0,
1423484457096,91.5,137.0,1.0,
1423484462097,91.5,63.0,1.0,
1423484467097,92.8,107.0,1.0,
1423484472097,92.8,107.0,1.0,
1423484477098,91.2,65.0,1.0,
1423484482098,91.2,141.0,1.0,
1423484487153,92.1,59.0,1.0,
1423484492100,92.1,112.0,1.0,
1423484496388,92.6,100.0,1.0,
1423484501369,92.6,73.0,1.0,
1423484506367,91.1,139.0,1.0,
1423484511368,91.1,53.0,1.0,
1423484516371,91.6,115.0,1.0,
1423484521368,91.6,95.0,1.0,
1423484526369,91.9,75.0,1.0,
1423484531370,91.9,138.0,1.0,
1423484536370,88.9,55.0,1.0,
1423484541369,88.9,121.0,1.0,
1423484546370,91.8,89.0,1.0,
1423484551372,91.8,81.0,1.0,
1423484556371,91.5,131.0,1.0,
1423484561371,91.5,54.0,1.0,
1423484566373,88.0,127.0,1.0,
1423484571373,88.0,82.0,1.0,
1423484576372,90.9,86.0,1.0,
1423484581371,90.9,127.0,1.0,
1423484586375,91.1,53.0,1.0,
1423484591373,91.1,133.0,1.0,
1423484596375,90.8,76.0,1.0,
1423484601375,90.8,93.0,1.0,
1423484606373,90.5,121.0,1.0,
1423484611374,90.5,59.0,1.0,
1423484616374,86.7,138.0,1.0,
1423484621374,86.7,72.0,1.0,
1423484626374,91.2,97.0,1.0,
1423484631374,91.2,119.0,1.0,
1423484636377,91.0,63.0,1.0,
1423484641375,91.0,144.0,1.0,
1423484646377,91.7,66.0,1.0,
1423484651376,91.7,49.0,1.0,
1423484656378,92.7,60.0,1.0,
1423484661378,92.7,29.0,1.0,
1423484666378,93.7,71.0,1.0,
1423484671377,93.7,33.0,1.0,
1423484676379,95.2,51.0,1.0,
1423484681379,95.2,52.0,1.0,
1423484686379,94.4,34.0,1.0,
1423484691379,94.4,72.0,1.0,
1423484696381,90.5,30.0,1.0,
1423484701379,90.5,54.0,1.0,
1423484706379,95.1,50.0,1.0,
1423484711381,95.1,36.0,1.0,
1423484716381,94.3,69.0,1.0,
1423484721380,94.3,47.0,1.0,
1423484726382,92.5,84.0,1.0,
1423484731380,92.5,70.0,1.0,
1423484736381,93.1,62.0,1.0,
1423484741382,93.1,95.0,1.0,
1423484746384,92.1,43.0,1.0,
1423484751381,92.1,99.0,1.0,
1423484756383,92.1,52.0,1.0,
1423484761387,92.1,81.0,1.0,
1423484766384,94.1,77.0,1.0,
1423484771385,94.1,59.0,1.0,EventProcessingUnit,ScaleOut,
1423484776382,92.7,89.0,1.0,EventProcessingUnit,ScaleOut,
1423484781386,92.7,61.0,1.0,EventProcessingUnit,ScaleOut,
1423484786383,92.6,75.0,1.0,EventProcessingUnit,ScaleOut,
1423484791384,92.6,79.0,1.0,EventProcessingUnit,ScaleOut,
1423484796385,93.8,63.0,1.0,EventProcessingUnit,ScaleOut,
1423484801387,93.8,90.0,1.0,EventProcessingUnit,ScaleOut,
1423484806386,92.6,64.0,1.0,EventProcessingUnit,ScaleOut,
1423484811385,92.6,68.0,1.0,EventProcessingUnit,ScaleOut,
1423484816387,93.1,85.0,1.0,EventProcessingUnit,ScaleOut,
1423484821386,93.1,53.0,1.0,EventProcessingUnit,ScaleOut,
1423484826386,93.7,97.0,1.0,EventProcessingUnit,ScaleOut,
1423484831417,93.7,43.0,1.0,EventProcessingUnit,ScaleOut,
1423484836394,93.1,88.0,1.0,EventProcessingUnit,ScaleOut,
1423484841394,93.1,68.0,1.0,EventProcessingUnit,ScaleOut,
1423484846418,92.2,64.0,1.0,EventProcessingUnit,ScaleOut,
1423484851417,92.2,94.0,1.0,EventProcessingUnit,ScaleOut,
1423484856417,94.1,43.0,1.0,EventProcessingUnit,ScaleOut,
1423484861417,94.1,98.0,1.0,EventProcessingUnit,ScaleOut,
1423484866418,93.2,54.0,1.0,EventProcessingUnit,ScaleOut,
1423484871418,93.2,82.0,1.0,EventProcessingUnit,ScaleOut,
1423484876418,93.7,75.0,1.0,EventProcessingUnit,ScaleOut,
1423484881418,93.7,62.0,1.0,EventProcessingUnit,ScaleOut,
1423484886421,93.5,90.0,1.0,EventProcessingUnit,ScaleOut,
1423484891422,93.5,62.0,1.0,EventProcessingUnit,ScaleOut,
1423484896420,93.1,74.0,1.0,EventProcessingUnit,ScaleOut,
1423484901420,93.1,77.0,1.0,EventProcessingUnit,ScaleOut,
1423484906420,93.7,62.0,1.0,EventProcessingUnit,ScaleOut,
1423484911421,93.7,91.0,1.0,EventProcessingUnit,ScaleOut,
1423484916436,93.4,61.0,1.0,EventProcessingUnit,ScaleOut,
1423484921425,93.4,72.0,1.0,EventProcessingUnit,ScaleOut,
1423484926426,92.2,84.0,1.0,EventProcessingUnit,ScaleOut,
1423484931424,92.2,53.0,1.0,EventProcessingUnit,ScaleOut,
1423484936445,93.4,99.0,1.0,EventProcessingUnit,ScaleOut,
1423484941446,93.4,42.0,1.0,EventProcessingUnit,ScaleOut,
1423484946428,89.3,92.0,1.0,EventProcessingUnit,ScaleOut,
1423484951426,89.3,62.0,1.0,EventProcessingUnit,ScaleOut,
1423484956430,86.6,69.0,1.0,EventProcessingUnit,ScaleOut,
1423484961431,86.6,89.0,1.0,EventProcessingUnit,ScaleOut,
1423484966430,93.1,50.0,1.0,EventProcessingUnit,ScaleOut,
1423484971431,93.1,103.0,1.0,EventProcessingUnit,ScaleOut,
1423484976429,91.9,49.0,1.0,EventProcessingUnit,ScaleOut,
1423484981429,91.9,87.0,1.0,EventProcessingUnit,ScaleOut,
1423484986431,92.9,67.0,1.0,EventProcessingUnit,ScaleOut,
1423484991436,92.9,68.0,1.0,EventProcessingUnit,ScaleOut,
1423484996435,92.9,90.0,1.0,EventProcessingUnit,ScaleOut,
1423485001435,92.9,59.0,1.0,EventProcessingUnit,ScaleOut,
1423485006434,93.7,77.0,1.0,EventProcessingUnit,ScaleOut,
1423485011435,93.7,74.0,1.0,EventProcessingUnit,ScaleOut,
1423485016436,92.9,62.0,1.0,EventProcessingUnit,ScaleOut,
1423485021436,92.9,88.0,1.0,EventProcessingUnit,ScaleOut,
1423485026436,92.5,55.0,1.0,EventProcessingUnit,ScaleOut,
1423485031435,92.5,78.0,1.0,EventProcessingUnit,ScaleOut,
1423485036435,93.6,77.0,1.0,EventProcessingUnit,ScaleOut,
1423485041436,93.6,55.0,1.0,EventProcessingUnit,ScaleOut,
1423485046437,89.7,101.0,1.0,EventProcessingUnit,ScaleOut,
1423485051438,89.7,40.0,1.0,EventProcessingUnit,ScaleOut,
1423485056437,93.1,96.0,1.0,EventProcessingUnit,ScaleOut,
1423485061437,93.1,58.0,1.0,EventProcessingUnit,ScaleOut,
1423485066437,92.2,72.0,1.0,EventProcessingUnit,ScaleOut,
1423485071438,92.2,84.0,1.0,EventProcessingUnit,ScaleOut,
1423485076454,90.0,53.0,1.0,EventProcessingUnit,ScaleOut,
1423485081449,90.0,103.0,1.0,EventProcessingUnit,ScaleOut,
1423485086449,92.8,48.0,1.0,EventProcessingUnit,ScaleOut,
1423485091451,92.8,88.0,1.0,EventProcessingUnit,ScaleOut,
1423485096451,93.4,63.0,1.0,EventProcessingUnit,ScaleOut,
1423485101455,93.4,73.0,1.0,EventProcessingUnit,ScaleOut,
1423485106452,93.6,83.0,1.0,EventProcessingUnit,ScaleOut,
1423485111452,93.6,55.0,1.0,EventProcessingUnit,ScaleOut,
1423485116452,92.1,81.0,1.0,EventProcessingUnit,ScaleOut,
1423485121453,92.1,70.0,1.0,EventProcessingUnit,ScaleOut,
1423485126452,93.1,67.0,1.0,EventProcessingUnit,ScaleOut,
1423485131458,93.1,84.0,1.0,
1423485136455,86.0,57.0,1.0,
1423485141455,86.0,86.0,1.0,
1423485146456,91.6,68.0,1.0,
1423485151456,91.6,95.0,1.0,
1423485156458,90.2,147.0,1.0,
1423485161457,90.2,98.0,1.0,
1423485166457,89.6,141.0,1.0,
1423485171458,89.6,114.0,1.0,
1423485176458,89.4,109.0,1.0,
1423485181461,89.4,130.0,1.0,
1423485186459,90.1,105.0,1.0,
1423485191459,90.1,137.0,1.0,
1423485196458,88.3,105.0,1.0,
1423485201460,88.3,127.0,1.0,
1423485206460,89.8,126.0,1.0,
1423485211464,89.8,115.0,1.0,
1423485216486,89.2,126.0,1.0,
1423485221475,89.2,115.0,1.0,
1423485226476,87.6,127.0,1.0,
1423485231481,87.6,181.0,1.0,
1423485236480,85.2,150.0,1.0,
1423485241483,85.2,171.0,1.0,
1423485246481,86.1,177.0,1.0,
1423485251520,86.1,157.0,1.0,
1423485256508,85.4,174.0,1.0,
1423485261508,85.4,153.0,1.0,
1423485266508,86.6,186.0,1.0,
1423485271510,86.6,158.0,1.0,
1423485276508,85.4,177.0,1.0,
1423485281511,85.4,160.0,1.0,
1423485286511,85.9,174.0,1.0,
1423485291520,85.9,173.0,1.0,
1423485296514,87.1,162.0,1.0,
1423485301517,87.1,172.0,1.0,
1423485306514,86.6,175.0,1.0,
1423485311516,86.6,164.0,1.0,
1423485316515,85.7,173.0,1.0,
1423485321534,85.7,160.0,1.0,
1423485326520,87.9,172.0,1.0,
1423485331524,87.9,179.0,1.0,
1423485336522,84.9,217.0,1.0,
1423485341522,84.9,224.0,1.0,
1423485346522,79.2,257.0,1.0,
1423485351522,79.2,281.0,1.0,
1423485356522,82.1,261.0,1.0,
1423485361521,82.1,272.0,1.0,
1423485366521,83.2,236.0,1.0,
1423485371522,83.2,211.0,1.0,
1423485376524,83.4,198.0,1.0,
1423485381584,83.4,230.0,1.0,
1423485386577,83.7,218.0,1.0,
1423485391576,83.7,230.0,1.0,
1423485396575,82.8,228.0,1.0,
1423485401575,82.8,213.0,1.0,
1423485406578,82.5,244.0,1.0,
1423485411578,82.5,217.0,1.0,
1423485416578,83.8,231.0,1.0,
1423485421600,83.8,207.0,1.0,
1423485426596,82.3,224.0,1.0,
1423485431595,82.3,213.0,1.0,
1423485436595,81.6,243.0,1.0,
1423485441599,81.6,207.0,1.0,
1423485446598,85.8,268.0,1.0,
1423485451603,85.8,219.0,1.0,
1423485456599,85.1,214.0,1.0,
1423485461601,85.1,221.0,1.0,
1423485466600,84.1,224.0,1.0,
1423485471600,84.1,224.0,1.0,
1423485476603,82.8,228.0,1.0,
1423485481601,82.8,233.0,1.0,
1423485486604,84.4,227.0,1.0,
1423485491602,84.4,217.0,1.0,
1423485496602,85.3,212.0,1.0,
1423485501602,85.3,230.0,1.0,
1423485506604,83.4,202.0,1.0,
1423485511605,83.4,217.0,1.0,
1423485516642,84.7,213.0,1.0,
1423485521636,84.7,229.0,1.0,
1423485526636,84.5,224.0,1.0,
1423485531637,84.5,208.0,1.0,
1423485536637,84.8,210.0,1.0,
1423485541637,84.8,224.0,1.0,
1423485546638,83.9,216.0,1.0,
1423485551639,83.9,222.0,1.0,
1423485556639,84.2,233.0,1.0,
1423485561639,84.2,197.0,1.0,
1423485566640,85.1,225.0,1.0,
1423485571640,85.1,220.0,1.0,
1423485576653,79.8,240.0,1.0,
1423485581641,79.8,239.0,1.0,
1423485586640,83.6,220.0,1.0,
1423485591641,83.6,181.0,1.0,
1423485596640,84.2,224.0,1.0,
1423485601641,84.2,157.0,1.0,
1423485606641,84.0,227.0,1.0,
1423485611642,84.0,175.0,1.0,
1423485616642,85.7,184.0,1.0,
1423485621642,85.7,217.0,1.0,
1423485626642,84.8,152.0,1.0,
1423485631642,84.8,231.0,1.0,
1423485636644,85.3,171.0,1.0,
1423485641643,85.3,184.0,1.0,
1423485646643,84.8,212.0,1.0,
1423485651644,84.8,152.0,1.0,
1423485656644,85.2,229.0,1.0,
1423485661644,85.2,167.0,1.0,
1423485666644,85.2,200.0,1.0,
1423485671645,85.2,200.0,1.0,
1423485676645,85.2,163.0,1.0,
1423485681646,85.2,220.0,1.0,
1423485686649,86.9,167.0,1.0,
1423485691649,86.9,209.0,1.0,
1423485696649,86.4,186.0,1.0,
1423485701648,86.4,176.0,1.0,
1423485706649,86.4,215.0,1.0,
1423485711649,86.4,138.0,1.0,
1423485716651,88.9,137.0,1.0,
1423485721651,88.9,146.0,1.0,
1423485726650,88.9,133.0,1.0,
1423485731649,88.9,157.0,1.0,
1423485736650,85.6,139.0,1.0,
1423485741651,85.6,145.0,1.0,
1423485746649,89.2,88.0,1.0,
1423485751650,89.2,103.0,1.0,
1423485756650,91.8,106.0,1.0,
1423485761651,91.8,74.0,1.0,
1423485766650,91.9,118.0,1.0,
1423485771651,91.9,77.0,1.0,
1423485776655,90.4,116.0,1.0,
1423485781653,90.4,90.0,1.0,
1423485786651,88.0,84.0,1.0,
1423485791653,88.0,115.0,1.0,
1423485796653,90.8,74.0,1.0,
1423485801654,90.8,117.0,1.0,
1423485806654,90.9,80.0,1.0,
1423485811655,90.9,98.0,1.0,
1423485816668,90.3,111.0,1.0,
1423485821653,90.3,74.0,1.0,
1423485826657,90.3,117.0,1.0,
1423485831657,90.3,76.0,1.0,
1423485836654,91.3,110.0,1.0,
1423485841660,91.3,100.0,1.0,
1423485846657,91.4,75.0,1.0,
1423485851657,91.4,118.0,1.0,
1423485856656,89.6,111.0,1.0,
1423485861658,89.6,129.0,1.0,
1423485866657,90.0,122.0,1.0,
1423485871657,90.0,105.0,1.0,
1423485876656,88.9,147.0,1.0,
1423485881660,88.9,95.0,1.0,
1423485886659,88.9,144.0,1.0,
1423485891660,88.9,100.0,1.0,
1423485896660,89.6,126.0,1.0,
1423485901658,89.6,136.0,1.0,
1423485906660,84.5,91.0,1.0,
1423485911660,84.5,153.0,1.0,
1423485916661,86.8,124.0,1.0,
1423485921660,86.8,164.0,1.0,
1423485926661,87.1,142.0,1.0,
1423485931662,87.1,131.0,1.0,
1423485936662,86.2,159.0,1.0,
1423485941662,86.2,128.0,1.0,
1423485946662,90.7,161.0,1.0,
1423485951661,90.7,133.0,1.0,
1423485956665,86.4,147.0,1.0,
1423485961663,86.4,157.0,1.0,
1423485966665,86.1,133.0,1.0,
1423485971662,86.1,158.0,1.0,
1423485976662,87.9,136.0,1.0,
1423485981664,87.9,158.0,1.0,
1423485986670,86.7,143.0,1.0,
1423485991666,86.7,134.0,1.0,
1423485996666,87.8,152.0,1.0,
1423486001667,87.8,135.0,1.0,
1423486006665,87.1,154.0,1.0,
1423486011667,87.1,140.0,1.0,
1423486016667,87.3,144.0,1.0,
1423486021668,87.3,157.0,1.0,
1423486026668,87.3,134.0,1.0,
1423486031669,87.3,158.0,1.0,
1423486036669,86.3,138.0,1.0,
1423486041669,86.3,153.0,1.0,
1423486046669,88.1,146.0,1.0,
1423486051667,88.1,134.0,1.0,
1423486056670,87.1,153.0,1.0,
1423486061672,87.1,134.0,1.0,
1423486066671,87.1,153.0,1.0,
1423486071672,87.1,138.0,1.0,
1423486076671,87.1,145.0,1.0,
1423486081671,87.1,151.0,1.0,
1423486086671,86.1,138.0,1.0,
1423486091672,86.1,153.0,1.0,
